screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,requesting_help,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,disaster
LavLann,𝕃𝕒𝕟🖤,2284639622,1.08E+18,/LavLann/status/1084644839499722752,1/14/19 2:54,1547434456,If I cut my hair Mississippi gonna need a flood warning ,,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">If I cut my hair <strong>Mississippi</strong> gonna need a <strong>flood</strong> warning <img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""🤣"" aria-label=""Emoji: Rolling on the floor laughing"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f923.png"" title=""Rolling on the floor laughing""/></p>",[],[],FALSE,[],,11,0,1,TRUE,FALSE,,[],floods
KVincent7,Dr KVincent,1172561834,1.17E+18,/KVincent7/status/1170699111559024641,9/8/19 14:03,1567951393,"Places that need permanent bug-out bags:
The ring of fire
Tornado Alley
The barrier islands
Mississippi delta

Short term bug-out bags:
War torn nations
Hurricane paths
Flood plains

Why are the police having us prep for war? https://twitter.com/polscotcontrol/status/1170645529686134784 …",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Places that need permanent bug-out bags:
The ring of fire
Tornado Alley
The barrier islands
<strong>Mississippi</strong> delta

Short term bug-out bags:
War torn nations
Hurricane paths
<strong>Flood</strong> plains

Why are the police having us prep for war? <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/polscotcontrol/status/1170645529686134784"" dir=""ltr"" href=""https://t.co/PQRguFwQlE"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/polscotcontrol/status/1170645529686134784""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/polscotcontrol</span><span class=""invisible"">/status/1170645529686134784</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/polscotcontrol/status/1170645529686134784'],[],FALSE,[],,1,0,0,FALSE,FALSE,,[],floods
lmsympson,Pitbull in a pug's body,6149172,1.17E+18,/lmsympson/status/1170076004125032449,9/6/19 20:47,1567802833,"So we need to abandon the entire Mississippi flood plain, for example.  How does Sanders propose to do that?  People have been talking about this issue for years.",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">So we need to abandon the entire <strong>Mississippi</strong> <strong>flood</strong> plain, for example.  How does Sanders propose to do that?  People have been talking about this issue for years.</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.17E+18,"[{'screen_name': 'AmberD1116', 'user_id': '1154552524294123521'}, {'screen_name': '4everNeverTrump', 'user_id': '252357183'}]",floods
ShavanoSystems,Shavano Intelligence Systems,1.14E+18,1.17E+18,/ShavanoSystems/status/1166072254335193089,8/26/19 19:37,1566848264,What’s missing is record snowpack in the Rockies combined with heavy Spring rains caused 2019’s Missouri  and Mississippi basin floods. Headwater rivers need more room too and simply widening the Mississippi and Missouri flood plains won’t resolve the issue.,,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">What’s missing is record snowpack in the Rockies combined with heavy Spring rains caused 2019’s Missouri  and <strong>Mississippi</strong> basin <strong>floods</strong>. Headwater rivers need more room too and simply widening the <strong>Mississippi</strong> and Missouri <strong>flood</strong> plains won’t resolve the issue.</p>",[],[],FALSE,[],,0,1,0,FALSE,TRUE,1.17E+18,"[{'screen_name': 'americanrivers', 'user_id': '25382012'}]",floods
night_harbinger,Henry C. Davis,2997144615,1.16E+18,/night_harbinger/status/1164968326939971584,8/23/19 18:31,1566585067,"That map of the US, the cow pasture in the middle is Mississippi flood plain & prairie created when inland sea retreated. Has been predominantly grassland almost forever. They do need to plant some trees to cohabit w/cows but they did not get it the way corporations in Amazon R.",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">That map of the US, the cow pasture in the middle is <strong>Mississippi</strong> <strong>flood</strong> plain &amp; prairie created when inland sea retreated. Has been predominantly grassland almost forever. They do need to plant some trees to cohabit w/cows but they did not get it the way corporations in Amazon R.</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.16E+18,"[{'screen_name': 'vegix', 'user_id': '168321389'}, {'screen_name': 'Megawatts55', 'user_id': '2633179534'}]",floods
depeterson61,David Peterson,558007556,1.22E+18,/depeterson61/status/1218272550633005056,1/17/20 20:43,1579293785,"I’m basically that inverted - outside of WA/OR/ID I’ve hit every state west of the Mississippi, but really need to spend some time in the south and east. Soon, I hope.",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I’m basically that inverted - outside of WA/OR/ID I’ve hit every state west of the <strong>Mississippi</strong>, but really need to spend some time in the south and east. Soon, I hope.</p>",[],[],FALSE,[],,1,0,1,TRUE,TRUE,1.22E+18,"[{'screen_name': '_ms_flood', 'user_id': '568771064'}, {'screen_name': 'Crafty_Consumer', 'user_id': '2828690398'}, {'screen_name': 'jsney20', 'user_id': '42336628'}]",floods
WX_BrittneyB,Brittney Bryant,1075031431,1.22E+18,/WX_BrittneyB/status/1217088721113108481,1/14/20 14:18,1579011538,"The Mississippi River in Memphis will be at (or close to) flood stage of 34 ft at the beginning of next week. This results in only minor flooding, but areas near the river will need to be on alert for rising water  pic.twitter.com/NLtU3ns34d",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The <strong>Mississippi</strong> River in Memphis will be at (or close to) <strong>flood</strong> stage of 34 ft at the beginning of next week. This results in only minor flooding, but areas near the river will need to be on alert for rising water <img alt=""💧"" aria-label=""Emoji: Droplet"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4a7.png"" title=""Droplet""/> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/NLtU3ns34d"">pic.twitter.com/NLtU3ns34d</a></p>",[],[],TRUE,['https://pbs.twimg.com/media/EOP3vXuXUAA9XN3.jpg'],,16,6,1,TRUE,FALSE,,[],floods
garnet125,🇺🇸Southern⭐⭐⭐Breeze🇺🇸,21600713,1.22E+18,/garnet125/status/1216856567020244994,1/13/20 22:56,1578956188,"Cape Girardeau flood gates closed
https://www.kfvs12.com/2020/01/13/cape-girardeau-flood-gates-closed/ … 

Not Again....

Mississippi River rising to above flood stage.
Will this be a rerun of last year?
I hope not.

Farmers need rain but not like this.

And we are so tired of sandbagging.",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Cape Girardeau <strong>flood</strong> gates closed
<a class=""twitter-timeline-link"" data-expanded-url=""https://www.kfvs12.com/2020/01/13/cape-girardeau-flood-gates-closed/"" dir=""ltr"" href=""https://t.co/surklovn0M"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.kfvs12.com/2020/01/13/cape-girardeau-flood-gates-closed/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">kfvs12.com/2020/01/13/cap</span><span class=""invisible"">e-girardeau-flood-gates-closed/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> 

Not Again....

<strong>Mississippi</strong> River rising to above <strong>flood</strong> stage.
Will this be a rerun of last year?
I hope not.

Farmers need rain but not like this.

And we are so tired of sandbagging.</p>",['https://www.kfvs12.com/2020/01/13/cape-girardeau-flood-gates-closed/'],[],FALSE,[],,1,1,0,FALSE,FALSE,,[],floods
AngelaGbaby82,I’m just Angela,1.20E+18,1.22E+18,/AngelaGbaby82/status/1215105911913476096,1/9/20 2:59,1578538799,"I grew up on the banks of the Mississippi. Survived the flood of 93 and the poverty that just “is” there. 
I love my people and where I’m from. We have a long way to go. But so does this country. Trump has just shown us where we need to heal. And I believe we can.",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I grew up on the banks of the <strong>Mississippi</strong>. Survived the <strong>flood</strong> of 93 and the poverty that just “is” there. 
I love my people and where I’m from. We have a long way to go. But so does this country. Trump has just shown us where we need to heal. And I believe we can.</p>",[],[],FALSE,[],,1,0,0,FALSE,FALSE,,[],floods
CCLSVN,Silicon Valley North,7.10E+17,1.21E+18,/CCLSVN/status/1213957371174645762,1/5/20 22:56,1578264966,"#SundayAfternoon Reading - #ClimateAction + #Floods: ""If it never happens to you, you often think, ""oh, I'll be ok, I don't need to do anything."" #Climatechange is jeopardizing trade along the #Mississippi River https://www.pbs.org/newshour/show/climate-change-is-jeopardizing-trade-along-the-mississippi-river …",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SundayAfternoon?src=hash""><s>#</s><b>SundayAfternoon</b></a> Reading - <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ClimateAction?src=hash""><s>#</s><b>ClimateAction</b></a> + <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Floods?src=hash""><s>#</s><b><strong>Floods</strong></b></a>: ""If it never happens to you, you often think, ""oh, I'll be ok, I don't <strong>need</strong> to do anything."" <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Climatechange?src=hash""><s>#</s><b>Climatechange</b></a> is jeopardizing trade along the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Mississippi?src=hash""><s>#</s><b><strong>Mississippi</strong></b></a> River <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.pbs.org/newshour/show/climate-change-is-jeopardizing-trade-along-the-mississippi-river"" dir=""ltr"" href=""https://t.co/Q9ZxZEOWOd"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.pbs.org/newshour/show/climate-change-is-jeopardizing-trade-along-the-mississippi-river""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">pbs.org/newshour/show/</span><span class=""invisible"">climate-change-is-jeopardizing-trade-along-the-mississippi-river</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.pbs.org/newshour/show/climate-change-is-jeopardizing-trade-along-the-mississippi-river'],"['SundayAfternoon', 'ClimateAction', 'Floods', 'Climatechange', 'Mississippi']",FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
usarockson,USA Rocks!,21835814,1.16E+18,/usarockson/status/1162955078405242881,8/18/19 5:11,1566105072,Need to route the yearly flood water of the Missouri & Mississippi River to the Colorado River! Easier said than done! https://twitter.com/starsandstripes/status/1162880538006306817 …,,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Need to route the yearly <strong>flood</strong> water of the Missouri &amp; <strong>Mississippi</strong> River to the Colorado River! Easier said than done! <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/starsandstripes/status/1162880538006306817"" dir=""ltr"" href=""https://t.co/d9tfUPqvKM"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/starsandstripes/status/1162880538006306817""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/starsandstripe</span><span class=""invisible"">s/status/1162880538006306817</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/starsandstripes/status/1162880538006306817'],[],FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
BeckyIB,Becky Brunton,144251234,1.16E+18,/BeckyIB/status/1161599439196364800,8/14/19 11:24,1565781862,"Totally ignoring dam system was designed before 100-year-floods became yearly. 

More interesting idea— how about Missouri redirecting that water to the western states that desperately need it? Right now it just floods the Mississippi and into the Gulf. Waste of American water.",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Totally ignoring dam system was designed before 100-year-<strong>floods</strong> became yearly. 

More interesting idea— how about Missouri redirecting that water to the western states that desperately need it? Right now it just <strong>floods</strong> the <strong>Mississippi</strong> and into the Gulf. Waste of American water.</p>",[],[],FALSE,[],,1,0,0,FALSE,TRUE,1.16E+18,"[{'screen_name': 'RepSamGraves', 'user_id': '29766367'}]",floods
SSally349,SkagitSally349,9.93E+17,1.16E+18,/SSally349/status/1160676481590165504,8/11/19 22:16,1565561812,"The world around us is falling apart.BUT! If a storm moves into D.C. it's Trumps fault. If the Mississippi River Floods, it's Trumps fault. If the stock market falls, its  Trumps fault. If your cerals is soggy. It's, Get my drift? You need to get a life.",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The world around us is falling apart.BUT! If a storm moves into D.C. it's Trumps fault. If the <strong>Mississippi</strong> River <strong>Floods</strong>, it's Trumps fault. If the stock market falls, its  Trumps fault. If your cerals is soggy. It's, Get my drift? You need to get a life.</p>",[],[],FALSE,[],,2,0,1,TRUE,TRUE,1.16E+18,"[{'screen_name': 'Miriam2626', 'user_id': '96648433'}, {'screen_name': 'BetoORourke', 'user_id': '342863309'}]",floods
RevellAce,Revell Ace Hardware,431981851,1.16E+18,/RevellAce/status/1159942184394797058,8/9/19 21:39,1565386742,"We are raffling off a FREE Gravely Zero Turn Mower, a $4,499 value, to help raise money for flood relief in the Mississippi Delta! Help us help those in need by purchasing a ticket at ANY Revell Ace location. 100% of the proceeds will go directly to flood relief! #RevellAcepic.twitter.com/RZufuxUJoG",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We are raffling off a FREE Gravely Zero Turn Mower, a $4,499 value, to help raise money for <strong>flood</strong> relief in the <strong>Mississippi</strong> Delta! Help us help those in need by purchasing a ticket at ANY Revell Ace location. 100% of the proceeds will go directly to <strong>flood</strong> relief! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/RevellAce?src=hash""><s>#</s><b>RevellAce</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/RZufuxUJoG"">pic.twitter.com/RZufuxUJoG</a></p>",[],['RevellAcepic'],TRUE,['https://pbs.twimg.com/media/EBjxDNPX4AA1wb3.jpg'],,0,0,0,FALSE,FALSE,,[],floods
MargaretOrr,Margaret Orr,60189624,1.16E+18,/MargaretOrr/status/1159848059574112256,8/9/19 15:25,1565364300,"We all need to work to protect our marsh and coast. They protect us from surge. Randy Newman sings, They’re trying to wash us away”. That was from the Mississippi River flood of 1927. Our coast is daily washing away. @wdsu #nola #lawxhttps://twitter.com/JacquesHebert/status/1159846930828206080 …",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">We all need to work to protect our marsh and coast. They protect us from surge. Randy Newman sings, They’re trying to wash us away”. That was from the <strong>Mississippi</strong> River <strong>flood</strong> of 1927. Our coast is daily washing away. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""17141268"" dir=""ltr"" href=""/wdsu""><s>@</s><b>wdsu</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/nola?src=hash""><s>#</s><b>nola</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/lawx?src=hash""><s>#</s><b>lawx</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/JacquesHebert/status/1159846930828206080"" dir=""ltr"" href=""https://t.co/fTjmbSLqvZ"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/JacquesHebert/status/1159846930828206080""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/JacquesHebert/</span><span class=""invisible"">status/1159846930828206080</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/JacquesHebert/status/1159846930828206080'],"['nola', 'lawxhttps']",FALSE,[],,21,7,0,FALSE,FALSE,,[],floods
